time,x,Density,Sulfur
159,45,880,1.2
159,50,880,1.2
159,55,880,1.2
159,60,880,1.2
159,65,880,1.2
159,70,880,1.2
159,75,880,1.2
159,80,880,1.2
159,85,880,1.2
159,90,880,1.2
159,95,880,1.2
159,100,880,1.2
159.5,0,880,1.2
159.5,5,880,1.2
159.5,10,880,1.2
159.5,15,880,1.2
159.5,20,880,1.2
159.5,25,880,1.2
159.5,30,880,1.2
159.5,35,880,1.2
159.5,40,880,1.2
159.5,45,880,1.2
159.5,50,880,1.2
159.5,55,880,1.2
159.5,60,880,1.2
159.5,65,880,1.2
159.5,70,880,1.2
159.5,75,880,1.2
159.5,80,880,1.2
159.5,85,880,1.2
159.5,90,880,1.2
159.5,95,880,1.2
159.5,100,880,1.2
160,0,880,1.2
160,5,880,1.2
160,10,880,1.2
160,15,880,1.2
160,20,880,1.2
160,25,880,1.2
160,30,880,1.2
160,35,880,1.2
160,40,880,1.2
160,45,880,1.2
160,50,880,1.2
160,55,880,1.2
160,60,880,1.2
160,65,880,1.2
160,70,880,1.2
160,75,880,1.2
160,80,880,1.2
160,85,880,1.2
160,90,880,1.2
160,95,880,1.2
160,100,880,1.2
160.5,0,880,1.2
160.5,5,880,1.2
160.5,10,880,1.2
160.5,15,880,1.2
160.5,20,880,1.2
160.5,25,880,1.2
160.5,30,880,1.2
160.5,35,880,1.2
160.5,40,880,1.2
160.5,45,880,1.2
160.5,50,880,1.2
160.5,55,880,1.2
160.5,60,880,1.2
160.5,65,880,1.2
160.5,70,880,1.2
160.5,75,880,1.2
160.5,80,880,1.2
160.5,85,880,1.2
160.5,90,880,1.2
160.5,95,880,1.2
160.5,100,880,1.2
161,0,880,1.2
161,5,880,1.2
161,10,880,1.2
161,15,880,1.2
161,20,880,1.2
161,25,880,1.2
161,30,880,1.2
161,35,880,1.2
161,40,880,1.2
161,45,880,1.2
161,50,880,1.2
161,55,880,1.2
161,60,880,1.2
161,65,880,1.2
161,70,880,1.2
161,75,880,1.2
161,80,880,1.2
161,85,880,1.2
161,90,880,1.2
161,95,880,1.2
161,100,880,1.2
161.5,0,880,1.2
161.5,5,880,1.2
161.5,10,880,1.2
161.5,15,880,1.2
161.5,20,880,1.2
161.5,25,880,1.2
161.5,30,880,1.2
161.5,35,880,1.2
161.5,40,880,1.2
161.5,45,880,1.2
161.5,50,880,1.2
161.5,55,880,1.2
161.5,60,880,1.2
161.5,65,880,1.2
161.5,70,880,1.2
161.5,75,880,1.2
161.5,80,880,1.2
161.5,85,880,1.2
161.5,90,880,1.2
161.5,95,880,1.2
161.5,100,880,1.2
162,0,880,1.2
162,5,880,1.2
162,10,880,1.2
162,15,880,1.2
162,20,880,1.2
162,25,880,1.2
162,30,880,1.2
162,35,880,1.2
162,40,880,1.2
162,45,880,1.2
162,50,880,1.2
162,55,880,1.2
162,60,880,1.2
162,65,880,1.2
162,70,880,1.2
162,75,880,1.2
162,80,880,1.2
162,85,880,1.2
162,90,880,1.2
162,95,880,1.2
162,100,880,1.2
162.5,0,880,1.2
162.5,5,880,1.2
162.5,10,880,1.2
162.5,15,880,1.2
162.5,20,880,1.2
162.5,25,880,1.2
162.5,30,880,1.2
162.5,35,880,1.2
162.5,40,880,1.2
162.5,45,880,1.2
162.5,50,880,1.2
162.5,55,880,1.2
162.5,60,880,1.2
162.5,65,880,1.2
162.5,70,880,1.2
162.5,75,880,1.2
162.5,80,880,1.2
162.5,85,880,1.2
162.5,90,880,1.2
162.5,95,880,1.2
162.5,100,880,1.2
163,0,880,1.2
163,5,880,1.2
163,10,880,1.2
163,15,880,1.2
163,20,880,1.2
163,25,880,1.2
163,30,880,1.2
163,35,880,1.2
163,40,880,1.2
163,45,880,1.2
163,50,880,1.2
163,55,880,1.2
163,60,880,1.2
163,65,880,1.2
163,70,880,1.2
163,75,880,1.2
163,80,880,1.2
163,85,880,1.2
163,90,880,1.2
163,95,880,1.2
163,100,880,1.2
163.5,0,880,1.2
163.5,5,880,1.2
163.5,10,880,1.2
163.5,15,880,1.2
163.5,20,880,1.2
163.5,25,880,1.2
163.5,30,880,1.2
163.5,35,880,1.2
163.5,40,880,1.2
163.5,45,880,1.2
163.5,50,880,1.2
163.5,55,880,1.2
163.5,60,880,1.2
163.5,65,880,1.2
163.5,70,880,1.2
163.5,75,880,1.2
163.5,80,880,1.2
163.5,85,880,1.2
163.5,90,880,1.2
163.5,95,880,1.2
163.5,100,880,1.2
164,0,880,1.2
164,5,880,1.2
164,10,880,1.2
164,15,880,1.2
164,20,880,1.2
164,25,880,1.2
164,30,880,1.2
164,35,880,1.2
164,40,880,1.2
164,45,880,1.2
164,50,880,1.2
164,55,880,1.2
164,60,880,1.2
164,65,880,1.2
164,70,880,1.2
164,75,880,1.2
164,80,880,1.2
164,85,880,1.2
164,90,880,1.2
164,95,880,1.2
164,100,880,1.2
164.5,0,880,1.2
164.5,5,880,1.2
164.5,10,880,1.2
164.5,15,880,1.2
164.5,20,880,1.2
164.5,25,880,1.2
164.5,30,880,1.2
164.5,35,880,1.2
164.5,40,880,1.2
164.5,45,880,1.2
164.5,50,880,1.2
164.5,55,880,1.2
164.5,60,880,1.2
164.5,65,880,1.2
164.5,70,880,1.2
164.5,75,880,1.2
164.5,80,880,1.2
164.5,85,880,1.2
164.5,90,880,1.2
164.5,95,880,1.2
164.5,100,880,1.2
165,0,880,1.2
165,5,880,1.2
165,10,880,1.2
165,15,880,1.2
165,20,880,1.2
165,25,880,1.2
165,30,880,1.2
165,35,880,1.2
165,40,880,1.2
165,45,880,1.2
165,50,880,1.2
165,55,880,1.2
165,60,880,1.2
165,65,880,1.2
165,70,880,1.2
165,75,880,1.2
165,80,880,1.2
165,85,880,1.2
165,90,880,1.2
165,95,880,1.2
165,100,880,1.2
165.5,0,880,1.2
165.5,5,880,1.2
165.5,10,880,1.2
165.5,15,880,1.2
165.5,20,880,1.2
165.5,25,880,1.2
165.5,30,880,1.2
165.5,35,880,1.2
165.5,40,880,1.2
165.5,45,880,1.2
165.5,50,880,1.2
165.5,55,880,1.2
165.5,60,880,1.2
165.5,65,880,1.2
165.5,70,880,1.2
165.5,75,880,1.2
165.5,80,880,1.2
165.5,85,880,1.2
165.5,90,880,1.2
165.5,95,880,1.2
165.5,100,880,1.2
166,0,880,1.2
166,5,880,1.2
166,10,880,1.2
166,15,880,1.2
166,20,880,1.2
166,25,880,1.2
166,30,880,1.2
166,35,880,1.2
166,40,880,1.2
166,45,880,1.2
166,50,880,1.2
166,55,880,1.2
166,60,880,1.2
166,65,880,1.2
166,70,880,1.2
166,75,880,1.2
166,80,880,1.2
166,85,880,1.2
166,90,880,1.2
166,95,880,1.2
166,100,880,1.2
166.5,0,880,1.2
166.5,5,880,1.2
166.5,10,880,1.2
166.5,15,880,1.2
166.5,20,880,1.2
166.5,25,880,1.2
166.5,30,880,1.2
166.5,35,880,1.2
166.5,40,880,1.2
166.5,45,880,1.2
166.5,50,880,1.2
166.5,55,880,1.2
166.5,60,880,1.2
166.5,65,880,1.2
166.5,70,880,1.2
166.5,75,880,1.2
166.5,80,880,1.2
166.5,85,880,1.2
166.5,90,880,1.2
166.5,95,880,1.2
166.5,100,880,1.2
167,0,880,1.2
167,5,880,1.2
167,10,880,1.2
167,15,880,1.2
167,20,880,1.2
167,25,880,1.2
167,30,880,1.2
167,35,880,1.2
167,40,880,1.2
167,45,880,1.2
167,50,880,1.2
167,55,880,1.2
167,60,880,1.2
167,65,880,1.2
167,70,880,1.2
167,75,880,1.2
167,80,880,1.2
167,85,880,1.2
167,90,880,1.2
167,95,880,1.2
167,100,880,1.2
167.5,0,880,1.2
167.5,5,880,1.2
167.5,10,880,1.2
167.5,15,880,1.2
167.5,20,880,1.2
167.5,25,880,1.2
167.5,30,880,1.2
167.5,35,880,1.2
167.5,40,880,1.2
167.5,45,880,1.2
167.5,50,880,1.2
167.5,55,880,1.2
167.5,60,880,1.2
167.5,65,880,1.2
167.5,70,880,1.2
167.5,75,880,1.2
167.5,80,880,1.2
167.5,85,880,1.2
167.5,90,880,1.2
167.5,95,880,1.2
167.5,100,880,1.2
168,0,880,1.2
168,5,880,1.2
168,10,880,1.2
168,15,880,1.2
168,20,880,1.2
168,25,880,1.2
168,30,880,1.2
168,35,880,1.2
168,40,880,1.2
168,45,880,1.2
168,50,880,1.2
168,55,880,1.2
168,60,880,1.2
168,65,880,1.2
168,70,880,1.2
168,75,880,1.2
168,80,880,1.2
168,85,880,1.2
168,90,880,1.2
168,95,880,1.2
168,100,880,1.2
168.5,0,880,1.2
168.5,5,880,1.2
168.5,10,880,1.2
168.5,15,880,1.2
168.5,20,880,1.2
168.5,25,880,1.2
168.5,30,880,1.2
168.5,35,880,1.2
168.5,40,880,1.2
168.5,45,880,1.2
168.5,50,880,1.2
168.5,55,880,1.2
168.5,60,880,1.2
168.5,65,880,1.2
168.5,70,880,1.2
168.5,75,880,1.2
168.5,80,880,1.2
168.5,85,880,1.2
168.5,90,880,1.2
168.5,95,880,1.2
168.5,100,880,1.2
169,0,880,1.2
169,5,880,1.2
169,10,880,1.2
169,15,880,1.2
169,20,880,1.2
169,25,880,1.2
169,30,880,1.2
169,35,880,1.2
169,40,880,1.2
169,45,880,1.2
169,50,880,1.2
169,55,880,1.2
169,60,880,1.2
169,65,880,1.2
169,70,880,1.2
169,75,880,1.2
169,80,880,1.2
169,85,880,1.2
169,90,880,1.2
169,95,880,1.2
169,100,880,1.2
169.5,0,880,1.2
169.5,5,880,1.2
169.5,10,880,1.2
169.5,15,880,1.2
169.5,20,880,1.2
169.5,25,880,1.2
169.5,30,880,1.2
169.5,35,880,1.2
169.5,40,880,1.2
169.5,45,880,1.2
169.5,50,880,1.2
169.5,55,880,1.2
169.5,60,880,1.2
169.5,65,880,1.2
169.5,70,880,1.2
169.5,75,880,1.2
169.5,80,880,1.2
169.5,85,880,1.2
169.5,90,880,1.2
169.5,95,880,1.2
169.5,100,880,1.2
170,0,880,1.2
170,5,880,1.2
170,10,880,1.2
170,15,880,1.2
170,20,880,1.2
170,25,880,1.2
170,30,880,1.2
170,35,880,1.2
170,40,880,1.2
170,45,880,1.2
170,50,880,1.2
170,55,880,1.2
170,60,880,1.2
170,65,880,1.2
170,70,880,1.2
170,75,880,1.2
170,80,880,1.2
170,85,880,1.2
170,90,880,1.2
170,95,880,1.2
170,100,880,1.2
170.5,0,880,1.2
170.5,5,880,1.2
170.5,10,880,1.2
170.5,15,880,1.2
170.5,20,880,1.2
170.5,25,880,1.2
170.5,30,880,1.2
170.5,35,880,1.2
170.5,40,880,1.2
170.5,45,880,1.2
170.5,50,880,1.2
170.5,55,880,1.2
170.5,60,880,1.2
170.5,65,880,1.2
170.5,70,880,1.2
170.5,75,880,1.2
170.5,80,880,1.2
170.5,85,880,1.2
170.5,90,880,1.2
170.5,95,880,1.2
170.5,100,880,1.2
171,0,880,1.2
171,5,880,1.2
171,10,880,1.2
171,15,880,1.2
171,20,880,1.2
171,25,880,1.2
171,30,880,1.2
171,35,880,1.2
171,40,880,1.2
171,45,880,1.2
171,50,880,1.2
171,55,880,1.2
171,60,880,1.2
171,65,880,1.2
171,70,880,1.2
171,75,880,1.2
171,80,880,1.2
171,85,880,1.2
171,90,880,1.2
171,95,880,1.2
171,100,880,1.2
171.5,0,880,1.2
171.5,5,880,1.2
171.5,10,880,1.2
171.5,15,880,1.2
171.5,20,880,1.2
171.5,25,880,1.2
171.5,30,880,1.2
171.5,35,880,1.2
171.5,40,880,1.2
171.5,45,880,1.2
171.5,50,880,1.2
171.5,55,880,1.2
171.5,60,880,1.2
171.5,65,880,1.2
171.5,70,880,1.2
171.5,75,880,1.2
171.5,80,880,1.2
171.5,85,880,1.2
171.5,90,880,1.2
171.5,95,880,1.2
171.5,100,880,1.2
172,0,880,1.2
172,5,880,1.2
172,10,880,1.2
172,15,880,1.2
172,20,880,1.2
172,25,880,1.2
172,30,880,1.2
172,35,880,1.2
172,40,880,1.2
172,45,880,1.2
172,50,880,1.2
172,55,880,1.2
172,60,880,1.2
172,65,880,1.2
172,70,880,1.2
172,75,880,1.2
172,80,880,1.2
172,85,880,1.2
172,90,880,1.2
172,95,880,1.2
172,100,880,1.2
172.5,0,880,1.2
172.5,5,880,1.2
172.5,10,880,1.2
172.5,15,880,1.2
172.5,20,880,1.2
172.5,25,880,1.2
172.5,30,880,1.2
172.5,35,880,1.2
172.5,40,880,1.2
172.5,45,880,1.2
172.5,50,880,1.2
172.5,55,880,1.2
172.5,60,880,1.2
172.5,65,880,1.2
172.5,70,880,1.2
172.5,75,880,1.2
172.5,80,880,1.2
172.5,85,880,1.2
172.5,90,880,1.2
172.5,95,880,1.2
172.5,100,880,1.2
173,0,880,1.2
173,5,880,1.2
173,10,880,1.2
173,15,880,1.2
173,20,880,1.2
173,25,880,1.2
173,30,880,1.2
173,35,880,1.2
173,40,880,1.2
173,45,880,1.2
173,50,880,1.2
173,55,880,1.2
173,60,880,1.2
173,65,880,1.2
173,70,880,1.2
173,75,880,1.2
173,80,880,1.2
173,85,880,1.2
173,90,880,1.2
173,95,880,1.2
173,100,880,1.2
173.5,0,880,1.2
173.5,5,880,1.2
173.5,10,880,1.2
173.5,15,880,1.2
173.5,20,880,1.2
173.5,25,880,1.2
173.5,30,880,1.2
173.5,35,880,1.2
173.5,40,880,1.2
173.5,45,880,1.2
173.5,50,880,1.2
173.5,55,880,1.2
173.5,60,880,1.2
173.5,65,880,1.2
173.5,70,880,1.2
173.5,75,880,1.2
173.5,80,880,1.2
173.5,85,880,1.2
173.5,90,880,1.2
173.5,95,880,1.2
173.5,100,880,1.2
174,0,880,1.2
174,5,880,1.2
174,10,880,1.2
174,15,880,1.2
174,20,880,1.2
174,25,880,1.2
174,30,880,1.2
174,35,880,1.2
174,40,880,1.2
174,45,880,1.2
174,50,880,1.2
174,55,880,1.2
174,60,880,1.2
174,65,880,1.2
174,70,880,1.2
174,75,880,1.2
174,80,880,1.2
174,85,880,1.2
174,90,880,1.2
174,95,880,1.2
174,100,880,1.2
174.5,0,880,1.2
174.5,5,880,1.2
174.5,10,880,1.2
174.5,15,880,1.2
174.5,20,880,1.2
174.5,25,880,1.2
174.5,30,880,1.2
174.5,35,880,1.2
174.5,40,880,1.2
174.5,45,880,1.2
174.5,50,880,1.2
174.5,55,880,1.2
174.5,60,880,1.2
174.5,65,880,1.2
174.5,70,880,1.2
174.5,75,880,1.2
174.5,80,880,1.2
174.5,85,880,1.2
174.5,90,880,1.2
174.5,95,880,1.2
174.5,100,880,1.2
175,0,880,1.2
175,5,880,1.2
175,10,880,1.2
175,15,880,1.2
175,20,880,1.2
175,25,880,1.2
175,30,880,1.2
175,35,880,1.2
175,40,880,1.2
175,45,880,1.2
175,50,880,1.2
175,55,880,1.2
175,60,880,1.2
175,65,880,1.2
175,70,880,1.2
175,75,880,1.2
175,80,880,1.2
175,85,880,1.2
175,90,880,1.2
175,95,880,1.2
175,100,880,1.2
175.5,0,880,1.2
175.5,5,880,1.2
175.5,10,880,1.2
175.5,15,880,1.2
175.5,20,880,1.2
175.5,25,880,1.2
175.5,30,880,1.2
175.5,35,880,1.2
175.5,40,880,1.2
175.5,45,880,1.2
175.5,50,880,1.2
175.5,55,880,1.2
175.5,60,880,1.2
175.5,65,880,1.2
175.5,70,880,1.2
175.5,75,880,1.2
175.5,80,880,1.2
175.5,85,880,1.2
175.5,90,880,1.2
175.5,95,880,1.2
175.5,100,880,1.2
176,0,880,1.2
176,5,880,1.2
176,10,880,1.2
176,15,880,1.2
176,20,880,1.2
176,25,880,1.2
176,30,880,1.2
176,35,880,1.2
176,40,880,1.2
176,45,880,1.2
176,50,880,1.2
176,55,880,1.2
176,60,880,1.2
176,65,880,1.2
176,70,880,1.2
176,75,880,1.2
176,80,880,1.2
176,85,880,1.2
176,90,880,1.2
176,95,880,1.2
176,100,880,1.2
176.5,0,880,1.2
176.5,5,880,1.2
176.5,10,880,1.2
176.5,15,880,1.2
176.5,20,880,1.2
176.5,25,880,1.2
176.5,30,880,1.2
176.5,35,880,1.2
176.5,40,880,1.2
176.5,45,880,1.2
176.5,50,880,1.2
176.5,55,880,1.2
176.5,60,880,1.2
176.5,65,880,1.2
176.5,70,880,1.2
176.5,75,880,1.2
176.5,80,880,1.2
176.5,85,880,1.2
176.5,90,880,1.2
176.5,95,880,1.2
176.5,100,880,1.2
177,0,880,1.2
177,5,880,1.2
177,10,880,1.2
177,15,880,1.2
177,20,880,1.2
177,25,880,1.2
177,30,880,1.2
177,35,880,1.2
177,40,880,1.2
177,45,880,1.2
177,50,880,1.2
177,55,880,1.2
177,60,880,1.2
177,65,880,1.2
177,70,880,1.2
177,75,880,1.2
177,80,880,1.2
177,85,880,1.2
177,90,880,1.2
177,95,880,1.2
177,100,880,1.2
177.5,0,880,1.2
177.5,5,880,1.2
177.5,10,880,1.2
177.5,15,880,1.2
177.5,20,880,1.2
177.5,25,880,1.2
177.5,30,880,1.2
177.5,35,880,1.2
177.5,40,880,1.2
177.5,45,880,1.2
177.5,50,880,1.2
177.5,55,880,1.2
177.5,60,880,1.2
177.5,65,880,1.2
177.5,70,880,1.2
177.5,75,880,1.2
177.5,80,880,1.2
177.5,85,880,1.2
177.5,90,880,1.2
177.5,95,880,1.2
177.5,100,880,1.2
178,0,880,1.2
178,5,880,1.2
178,10,880,1.2
178,15,880,1.2
178,20,880,1.2
178,25,880,1.2
178,30,880,1.2
178,35,880,1.2
178,40,880,1.2
178,45,880,1.2
178,50,880,1.2
178,55,880,1.2
178,60,880,1.2
178,65,880,1.2
178,70,880,1.2
178,75,880,1.2
178,80,880,1.2
178,85,880,1.2
178,90,880,1.2
178,95,880,1.2
178,100,880,1.2
178.5,0,880,1.2
178.5,5,880,1.2
178.5,10,880,1.2
178.5,15,880,1.2
178.5,20,880,1.2
178.5,25,880,1.2
178.5,30,880,1.2
178.5,35,880,1.2
178.5,40,880,1.2
178.5,45,880,1.2
178.5,50,880,1.2
178.5,55,880,1.2
178.5,60,880,1.2
178.5,65,880,1.2
178.5,70,880,1.2
178.5,75,880,1.2
178.5,80,880,1.2
178.5,85,880,1.2
178.5,90,880,1.2
178.5,95,880,1.2
178.5,100,880,1.2
179,0,880,1.2
179,5,880,1.2
179,10,880,1.2
179,15,880,1.2
179,20,880,1.2
179,25,880,1.2
179,30,880,1.2
179,35,880,1.2
179,40,880,1.2
179,45,880,1.2
179,50,880,1.2
179,55,880,1.2
179,60,880,1.2
179,65,880,1.2
179,70,880,1.2
179,75,880,1.2
179,80,880,1.2
179,85,880,1.2
179,90,880,1.2
179,95,880,1.2
179,100,880,1.2
179.5,0,880,1.2
179.5,5,880,1.2
179.5,10,880,1.2
179.5,15,880,1.2
179.5,20,880,1.2
179.5,25,880,1.2
179.5,30,880,1.2
179.5,35,880,1.2
179.5,40,880,1.2
179.5,45,880,1.2
179.5,50,880,1.2
179.5,55,880,1.2
179.5,60,880,1.2
179.5,65,880,1.2
179.5,70,880,1.2
179.5,75,880,1.2
179.5,80,880,1.2
179.5,85,880,1.2
179.5,90,880,1.2
179.5,95,880,1.2
179.5,100,880,1.2
180,0,880,1.2
180,5,880,1.2
180,10,880,1.2
180,15,880,1.2
180,20,880,1.2
180,25,880,1.2
180,30,880,1.2
180,35,880,1.2
180,40,880,1.2
180,45,880,1.2
180,50,880,1.2
180,55,880,1.2
180,60,880,1.2
180,65,880,1.2
180,70,880,1.2
180,75,880,1.2
180,80,880,1.2
180,85,880,1.2
180,90,880,1.2
180,95,880,1.2
180,100,880,1.2
180.5,0,880,1.2
180.5,5,880,1.2
180.5,10,880,1.2
180.5,15,880,1.2
180.5,20,880,1.2
180.5,25,880,1.2
180.5,30,880,1.2
180.5,35,880,1.2
180.5,40,880,1.2
180.5,45,880,1.2
180.5,50,880,1.2
180.5,55,880,1.2
180.5,60,880,1.2
180.5,65,880,1.2
180.5,70,880,1.2
180.5,75,880,1.2
180.5,80,880,1.2
180.5,85,880,1.2
180.5,90,880,1.2
180.5,95,880,1.2
180.5,100,880,1.2
181,0,880,1.2
181,5,880,1.2
181,10,880,1.2
181,15,880,1.2
181,20,880,1.2
181,25,880,1.2
181,30,880,1.2
181,35,880,1.2
181,40,880,1.2
181,45,880,1.2
181,50,880,1.2
181,55,880,1.2
181,60,880,1.2
181,65,880,1.2
181,70,880,1.2
181,75,880,1.2
181,80,880,1.2
181,85,880,1.2
181,90,880,1.2
181,95,880,1.2
181,100,880,1.2
181.5,0,880,1.2
181.5,5,880,1.2
181.5,10,880,1.2
181.5,15,880,1.2
181.5,20,880,1.2
181.5,25,880,1.2
181.5,30,880,1.2
181.5,35,880,1.2
181.5,40,880,1.2
181.5,45,880,1.2
181.5,50,880,1.2
181.5,55,880,1.2
181.5,60,880,1.2
181.5,65,880,1.2
181.5,70,880,1.2
181.5,75,880,1.2
181.5,80,880,1.2
181.5,85,880,1.2
181.5,90,880,1.2
181.5,95,880,1.2
181.5,100,880,1.2
182,0,880,1.2
182,5,880,1.2
182,10,880,1.2
182,15,880,1.2
182,20,880,1.2
182,25,880,1.2
182,30,880,1.2
182,35,880,1.2
182,40,880,1.2
182,45,880,1.2
182,50,880,1.2
182,55,880,1.2
182,60,880,1.2
182,65,880,1.2
182,70,880,1.2
182,75,880,1.2
182,80,880,1.2
182,85,880,1.2
182,90,880,1.2
182,95,880,1.2
182,100,880,1.2
182.5,0,880,1.2
182.5,5,880,1.2
182.5,10,880,1.2
182.5,15,880,1.2
182.5,20,880,1.2
182.5,25,880,1.2
182.5,30,880,1.2
182.5,35,880,1.2
182.5,40,880,1.2
182.5,45,880,1.2
182.5,50,880,1.2
182.5,55,880,1.2
182.5,60,880,1.2
182.5,65,880,1.2
182.5,70,880,1.2
182.5,75,880,1.2
182.5,80,880,1.2
182.5,85,880,1.2
182.5,90,880,1.2
182.5,95,880,1.2
182.5,100,880,1.2
183,0,880,1.2
183,5,880,1.2
183,10,880,1.2
183,15,880,1.2
183,20,880,1.2
183,25,880,1.2
183,30,880,1.2
183,35,880,1.2
183,40,880,1.2
183,45,880,1.2
183,50,880,1.2
183,55,880,1.2
183,60,880,1.2
183,65,880,1.2
183,70,880,1.2
183,75,880,1.2
183,80,880,1.2
183,85,880,1.2
183,90,880,1.2
183,95,880,1.2
183,100,880,1.2
183.5,0,880,1.2
183.5,5,880,1.2
183.5,10,880,1.2
183.5,15,880,1.2
183.5,20,880,1.2
183.5,25,880,1.2
183.5,30,880,1.2
183.5,35,880,1.2
183.5,40,880,1.2
183.5,45,880,1.2
183.5,50,880,1.2
183.5,55,880,1.2
183.5,60,880,1.2
183.5,65,880,1.2
183.5,70,880,1.2
183.5,75,880,1.2
183.5,80,880,1.2
183.5,85,880,1.2
183.5,90,880,1.2
183.5,95,880,1.2
183.5,100,880,1.2
184,0,880,1.2
184,5,880,1.2
184,10,880,1.2
184,15,880,1.2
184,20,880,1.2
184,25,880,1.2
184,30,880,1.2
184,35,880,1.2
184,40,880,1.2
184,45,880,1.2
184,50,880,1.2
184,55,880,1.2
184,60,880,1.2
184,65,880,1.2
184,70,880,1.2
184,75,880,1.2
184,80,880,1.2
184,85,880,1.2
184,90,880,1.2
184,95,880,1.2
184,100,880,1.2
184.5,0,880,1.2
184.5,5,880,1.2
184.5,10,880,1.2
184.5,15,880,1.2
184.5,20,880,1.2
184.5,25,880,1.2
184.5,30,880,1.2
184.5,35,880,1.2
184.5,40,880,1.2
184.5,45,880,1.2
184.5,50,880,1.2
184.5,55,880,1.2
184.5,60,880,1.2
184.5,65,880,1.2
184.5,70,880,1.2
184.5,75,880,1.2
184.5,80,880,1.2
184.5,85,880,1.2
184.5,90,880,1.2
184.5,95,880,1.2
184.5,100,880,1.2
185,0,880,1.2
185,5,880,1.2
185,10,880,1.2
185,15,880,1.2
185,20,880,1.2
185,25,880,1.2
185,30,880,1.2
185,35,880,1.2
185,40,880,1.2
185,45,880,1.2
185,50,880,1.2
185,55,880,1.2
185,60,880,1.2
185,65,880,1.2
185,70,880,1.2
185,75,880,1.2
185,80,880,1.2
185,85,880,1.2
185,90,880,1.2
185,95,880,1.2
185,100,880,1.2
185.5,0,880,1.2
185.5,5,880,1.2
185.5,10,880,1.2
185.5,15,880,1.2
185.5,20,880,1.2
185.5,25,880,1.2
185.5,30,880,1.2
185.5,35,880,1.2
185.5,40,880,1.2
185.5,45,880,1.2
185.5,50,880,1.2
185.5,55,880,1.2
185.5,60,880,1.2
185.5,65,880,1.2
185.5,70,880,1.2
185.5,75,880,1.2
185.5,80,880,1.2
185.5,85,880,1.2
185.5,90,880,1.2
185.5,95,880,1.2
185.5,100,880,1.2
186,0,880,1.2
186,5,880,1.2
186,10,880,1.2
186,15,880,1.2
186,20,880,1.2
186,25,880,1.2
186,30,880,1.2
186,35,880,1.2
186,40,880,1.2
186,45,880,1.2
186,50,880,1.2
186,55,880,1.2
186,60,880,1.2
186,65,880,1.2
186,70,880,1.2
186,75,880,1.2
186,80,880,1.2
186,85,880,1.2
186,90,880,1.2
186,95,880,1.2
186,100,880,1.2
186.5,0,880,1.2
186.5,5,880,1.2
186.5,10,880,1.2
186.5,15,880,1.2
186.5,20,880,1.2
186.5,25,880,1.2
186.5,30,880,1.2
186.5,35,880,1.2
186.5,40,880,1.2
186.5,45,880,1.2
186.5,50,880,1.2
186.5,55,880,1.2
186.5,60,880,1.2
186.5,65,880,1.2
186.5,70,880,1.2
186.5,75,880,1.2
186.5,80,880,1.2
186.5,85,880,1.2
186.5,90,880,1.2
186.5,95,880,1.2
186.5,100,880,1.2
187,0,880,1.2
187,5,880,1.2
187,10,880,1.2
187,15,880,1.2
187,20,880,1.2
187,25,880,1.2
187,30,880,1.2
187,35,880,1.2
187,40,880,1.2
187,45,880,1.2
187,50,880,1.2
187,55,880,1.2
187,60,880,1.2
187,65,880,1.2
187,70,880,1.2
187,75,880,1.2
187,80,880,1.2
187,85,880,1.2
187,90,880,1.2
187,95,880,1.2
187,100,880,1.2
187.5,0,880,1.2
187.5,5,880,1.2
187.5,10,880,1.2
187.5,15,880,1.2
187.5,20,880,1.2
187.5,25,880,1.2
187.5,30,880,1.2
187.5,35,880,1.2
187.5,40,880,1.2
187.5,45,880,1.2
187.5,50,880,1.2
187.5,55,880,1.2
187.5,60,880,1.2
187.5,65,880,1.2
187.5,70,880,1.2
187.5,75,880,1.2
187.5,80,880,1.2
187.5,85,880,1.2
187.5,90,880,1.2
187.5,95,880,1.2
187.5,100,880,1.2
188,0,880,1.2
188,5,880,1.2
188,10,880,1.2
188,15,880,1.2
188,20,880,1.2
188,25,880,1.2
188,30,880,1.2
188,35,880,1.2
188,40,880,1.2
188,45,880,1.2
188,50,880,1.2
188,55,880,1.2
188,60,880,1.2
188,65,880,1.2
188,70,880,1.2
188,75,880,1.2
188,80,880,1.2
188,85,880,1.2
188,90,880,1.2
188,95,880,1.2
188,100,880,1.2
188.5,0,880,1.2
188.5,5,880,1.2
188.5,10,880,1.2
188.5,15,880,1.2
188.5,20,880,1.2
188.5,25,880,1.2
188.5,30,880,1.2
188.5,35,880,1.2
188.5,40,880,1.2
188.5,45,880,1.2
188.5,50,880,1.2
188.5,55,880,1.2
188.5,60,880,1.2
188.5,65,880,1.2
188.5,70,880,1.2
188.5,75,880,1.2
188.5,80,880,1.2
188.5,85,880,1.2
188.5,90,880,1.2
188.5,95,880,1.2
188.5,100,880,1.2
189,0,880,1.2
189,5,880,1.2
189,10,880,1.2
189,15,880,1.2
189,20,880,1.2
189,25,880,1.2
189,30,880,1.2
189,35,880,1.2
189,40,880,1.2
189,45,880,1.2
189,50,880,1.2
189,55,880,1.2
189,60,880,1.2
189,65,880,1.2
189,70,880,1.2
189,75,880,1.2
189,80,880,1.2
189,85,880,1.2
189,90,880,1.2
189,95,880,1.2
189,100,880,1.2
